timestamp,reason,labels,counts,snapshot
2025-10-28 08:29:05,Detected: person,bicycle;person,bicycle:1;person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082905.jpg
2025-10-28 08:29:05,Detected: laptop,laptop,laptop:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082905.jpg
2025-10-28 08:29:05,Detected: laptop,laptop,laptop:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082905.jpg
2025-10-28 08:29:06,Detected: laptop,keyboard;laptop,keyboard:1;laptop:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082906.jpg
2025-10-28 08:29:06,Detected: laptop,laptop,laptop:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082906.jpg
2025-10-28 08:29:06,Detected: laptop,laptop,laptop:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082906.jpg
2025-10-28 08:29:06,Detected: laptop,laptop,laptop:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082906.jpg
2025-10-28 08:29:07,Detected: laptop,laptop,laptop:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082906.jpg
2025-10-28 08:29:07,Detected: laptop,laptop,laptop:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_082907.jpg
2025-10-28 18:51:53,Detected: chair,chair,chair:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185153.jpg
2025-10-28 18:51:53,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185153.jpg
2025-10-28 18:51:54,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185153.jpg
2025-10-28 18:51:54,Detected: chair,chair,chair:4,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185154.jpg
2025-10-28 18:51:54,Detected: chair,chair,chair:4,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185154.jpg
2025-10-28 18:51:54,Detected: chair,chair,chair:4,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185154.jpg
2025-10-28 18:51:54,Detected: chair,chair,chair:4,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185154.jpg
2025-10-28 18:51:54,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185154.jpg
2025-10-28 18:51:54,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185154.jpg
2025-10-28 18:51:55,Detected: chair,chair,chair:2,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185154.jpg
2025-10-28 18:51:55,Detected: chair,chair,chair:2,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185155.jpg
2025-10-28 18:51:55,Detected: chair,chair,chair:2,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185155.jpg
2025-10-28 18:51:55,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185155.jpg
2025-10-28 18:51:55,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185155.jpg
2025-10-28 18:51:55,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185155.jpg
2025-10-28 18:51:55,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185155.jpg
2025-10-28 18:51:56,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185155.jpg
2025-10-28 18:51:56,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185156.jpg
2025-10-28 18:51:56,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185156.jpg
2025-10-28 18:51:56,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185156.jpg
2025-10-28 18:51:56,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185156.jpg
2025-10-28 18:51:56,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185156.jpg
2025-10-28 18:51:56,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185156.jpg
